x_loc,y_loc,game_clock,shot_clock,quarter
2.6048,-2.02456,698.24,16.13,1
2.60481,-2.02205,698.2,16.1,1
2.60013,-2.02056,698.16,16.06,1
2.59638,-2.01731,698.12,16.03,1
2.59757,-2.01969,698.08,15.99,1
2.59485,-2.01881,698.04,15.96,1
2.63861,-1.96373,698.01,15.93,1
2.71404,-1.86354,697.96,15.89,1
2.82983,-1.71246,697.93,15.86,1
2.98495,-1.51274,697.89,15.82,1
3.18993,-1.26837,697.85,15.79,1
3.38678,-1.01836,697.81,15.75,1
3.58978,-0.76664,697.77,15.72,1
3.79733,-0.51186,697.73,15.68,1
3.99495,-0.24588,697.69,15.65,1
4.20123,0.02146,697.65,15.61,1
4.42007,0.26473,697.61,15.58,1
4.62597,0.53784,697.57,15.54,1
4.82894,0.81209,697.53,15.51,1
5.04619,1.09174,697.49,15.47,1
5.269,1.36372,697.45,15.44,1
5.44726,1.57255,697.41,15.4,1
5.58827,1.73572,697.37,15.37,1
5.67928,1.85556,697.33,15.33,1
5.73424,1.92968,697.29,15.3,1
5.75281,1.95622,697.25,15.26,1
5.76548,1.98,697.21,15.23,1
5.76906,2.00833,697.17,15.19,1
5.77482,2.03078,697.13,15.16,1
5.79135,2.04532,697.09,15.12,1
5.80019,2.06037,697.05,15.09,1
5.80656,2.0918,697.01,15.05,1
5.8291,2.09956,696.97,15.02,1
5.84623,2.11607,696.93,14.98,1
5.86037,2.12751,696.89,14.95,1
5.8703,2.13637,696.85,14.92,1
5.88376,2.17258,696.81,14.88,1
5.89472,2.18983,696.77,14.84,1
5.92296,2.21311,696.73,14.81,1
5.94367,2.22499,696.69,14.77,1
5.9543,2.24837,696.65,14.74,1
5.9897,2.24659,696.61,14.71,1
6.01827,2.26014,696.57,14.67,1
6.05114,2.25726,696.53,14.64,1
6.07664,2.26088,696.49,14.6,1
6.10627,2.25865,696.45,14.57,1
6.12798,2.26378,696.41,14.53,1
6.15309,2.26389,696.37,14.5,1
6.18062,2.254,696.33,14.46,1
6.19888,2.24566,696.29,14.43,1
6.21843,2.24604,696.25,14.39,1
6.24049,2.23324,696.21,14.36,1
6.26254,2.23661,696.17,14.32,1
6.27389,2.24002,696.13,14.29,1
6.28941,2.2463,696.09,14.25,1
6.31472,2.23952,696.05,14.22,1
6.33526,2.23441,696.01,14.18,1
6.35381,2.23014,695.97,14.15,1
6.36277,2.24483,695.93,14.11,1
6.37909,2.24199,695.89,14.08,1
6.40058,2.23993,695.85,14.04,1
6.42086,2.23699,695.81,14.01,1
6.44515,2.23291,695.77,13.97,1
6.46834,2.23937,695.73,13.94,1
6.49357,2.24711,695.7,13.9,1
6.52126,2.25424,695.66,13.87,1
6.55483,2.25909,695.61,13.83,1
6.58415,2.26883,695.58,13.8,1
6.61637,2.2738,695.53,13.76,1
6.65283,2.28357,695.5,13.73,1
6.69485,2.30041,695.46,13.69,1
6.73285,2.34177,695.42,13.66,1
6.7852,2.36276,695.38,13.62,1
6.84094,2.38808,695.34,13.59,1
6.89703,2.43519,695.3,13.56,1
6.95544,2.48852,695.26,13.52,1
7.01924,2.55245,695.22,13.49,1
7.08106,2.62443,695.18,13.45,1
7.15853,2.69543,695.14,13.42,1
7.23166,2.77887,695.1,13.38,1
7.30791,2.88035,695.06,13.35,1
7.3902,2.99438,695.02,13.31,1
7.48693,3.11459,694.98,13.28,1
7.60036,3.23532,694.94,13.24,1
7.71821,3.37236,694.9,13.21,1
7.83999,3.52039,694.86,13.17,1
7.97261,3.67746,694.82,13.14,1
8.11834,3.85711,694.78,13.1,1
8.27443,4.04583,694.74,13.07,1
8.43949,4.24242,694.7,13.03,1
8.60838,4.45498,694.66,13,1
8.78838,4.6759,694.62,12.96,1
8.98198,4.90631,694.58,12.93,1
9.18106,5.14541,694.54,12.89,1
9.40402,5.38349,694.5,12.86,1
9.67463,5.58307,694.46,12.82,1
9.91854,5.83308,694.42,12.79,1
10.15331,6.15043,694.38,12.75,1
10.4023,6.48778,694.34,12.72,1
10.64066,6.81862,694.3,12.68,1
10.925,7.11913,694.26,12.65,1
11.19873,7.44218,694.22,12.61,1
11.46557,7.76683,694.18,12.58,1
11.72497,8.08058,694.14,12.54,1
12.01353,8.38675,694.1,12.51,1
12.28247,8.70775,694.06,12.48,1
12.55546,9.0394,694.02,12.44,1
12.81077,9.40721,693.98,12.41,1
13.05686,9.79432,693.94,12.37,1
13.29757,10.21479,693.9,12.34,1
13.50278,10.69274,693.86,12.3,1
13.70015,11.11593,693.82,12.27,1
13.89105,11.50082,693.78,12.23,1
14.05336,11.88716,693.74,12.2,1
14.22459,12.317,693.7,12.16,1
14.33925,12.79032,693.66,12.13,1
14.47801,13.27838,693.62,12.09,1
14.59307,13.75714,693.58,12.06,1
14.70006,14.27516,693.54,12.02,1
14.74412,14.84787,693.5,11.99,1
14.78947,15.37434,693.46,11.95,1
14.80914,15.90476,693.42,11.92,1
14.82219,16.43205,693.38,11.88,1
14.81593,16.94386,693.34,11.85,1
