x_loc,y_loc,game_clock,shot_clock,quarter
88.84805,26.32563,705.38,9.72,1
88.66602,26.29845,705.34,9.7,1
88.49278,26.27357,705.31,9.68,1
88.35895,26.2718,705.27,9.66,1
88.18875,26.27917,705.23,9.64,1
88.05525,26.32332,705.19,9.62,1
87.98833,26.40823,705.15,9.6,1
87.95358,26.48169,705.12,9.58,1
87.87928,26.52491,705.08,9.56,1
87.80131,26.55689,705.04,9.54,1
87.78574,26.52756,705,9.52,1
87.75071,26.5315,704.96,9.5,1
87.7453,26.48303,704.92,9.48,1
87.76574,26.39509,704.89,9.46,1
87.79769,26.30853,704.85,9.44,1
87.77463,26.25307,704.81,9.42,1
87.76323,26.19763,704.77,9.4,1
87.74895,26.14509,704.73,9.38,1
87.7136,26.11491,704.7,9.37,1
87.6711,26.09063,704.66,9.34,1
87.61366,26.07345,704.62,9.32,1
87.54872,26.07849,704.58,9.31,1
87.48084,26.09481,704.54,9.29,1
87.46844,26.14711,704.51,9.27,1
87.43079,26.22303,704.47,9.25,1
87.35572,26.35606,704.43,9.23,1
87.30684,26.44489,704.39,9.21,1
87.23076,26.56892,704.36,9.19,1
87.12934,26.73108,704.32,9.17,1
87.01838,26.89357,704.28,9.15,1
86.96774,27.02326,704.24,9.13,1
86.91271,27.15782,704.2,9.11,1
86.86199,27.26997,704.17,9.09,1
86.82621,27.36599,704.13,9.07,1
86.79249,27.47503,704.09,9.05,1
86.76742,27.57893,704.05,9.03,1
86.697,27.63016,704.01,9.01,1
53.92304,38.86202,704,,1
53.52775,38.9713,704.06,23.98,1
53.12775,39.0685,704.02,23.93,1
52.73244,39.18041,703.98,23.89,1
52.34917,39.28142,703.94,23.85,1
51.9601,39.37109,703.9,23.81,1
51.57961,39.4635,703.86,23.76,1
51.19277,39.55537,703.82,23.72,1
50.80062,39.6445,703.78,23.68,1
50.43661,39.72999,703.74,23.63,1
50.07026,39.8115,703.7,23.59,1
49.70496,39.89607,703.66,23.55,1
49.35059,39.98212,703.62,23.5,1
48.99818,40.05323,703.58,23.46,1
48.65372,40.13516,703.54,23.42,1
48.3122,40.22053,703.5,23.37,1
47.96715,40.30582,703.46,23.33,1
47.62947,40.40483,703.42,23.29,1
47.29225,40.4988,703.38,23.25,1
46.96761,40.58767,703.34,23.2,1
46.64198,40.68021,703.3,23.16,1
46.31556,40.77195,703.26,23.12,1
46.00581,40.8491,703.22,23.07,1
45.69954,40.92235,703.18,23.03,1
45.38674,40.99225,703.14,22.99,1
45.09194,41.05826,703.1,22.94,1
44.79598,41.12904,703.06,22.9,1
44.50262,41.19156,703.02,22.86,1
