x_loc,y_loc,game_clock,shot_clock,quarter
9.49451,47.45668,693.86,12.3,1
9.6591,47.47278,693.82,12.27,1
9.82453,47.47818,693.78,12.23,1
9.99312,47.45558,693.74,12.2,1
10.16379,47.42419,693.7,12.16,1
10.34179,47.40081,693.66,12.13,1
10.52451,47.36531,693.62,12.09,1
10.71774,47.35436,693.58,12.06,1
10.93391,47.32464,693.54,12.02,1
11.14486,47.28503,693.5,11.99,1
11.36063,47.22262,693.46,11.95,1
11.57526,47.16416,693.42,11.92,1
11.80572,47.15732,693.38,11.88,1
12.0596,47.15684,693.34,11.85,1
12.32271,47.10386,693.3,11.81,1
12.58486,47.02511,693.26,11.78,1
12.86564,46.92424,693.23,11.74,1
